filename,class,xmin,ymin,xmax,ymax,trackid
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,972,683,1008,719,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,823,631,858,666,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,712,611,756,663,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,756,575,791,610,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,797,542,832,577,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,488,503,523,539,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,321,320,357,357,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,349,230,407,300,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,265,216,310,289,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,242,153,277,188,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-33.jpg,nature,339,87,403,196,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,369,2442,411,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,1775,2441,1810,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,1043,2102,1114,2178,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,969,2088,1013,2158,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,1093,2034,1265,2296,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,1608,1023,1668,1106,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,1009,594,1044,629,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,948,536,983,571,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,907,477,942,512,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,366,208,401,243,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,295,158,335,206,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,569,149,605,185,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,275,74,318,110,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-34.jpg,nature,3260,56,3280,91,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1965,2377,2000,2412,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1169,2208,1217,2254,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1242,2196,1280,2240,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1167,2119,1265,2181,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1312,2093,1386,2163,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,949,2092,1002,2139,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1210,2053,1264,2096,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1354,2050,1390,2085,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,930,2025,968,2061,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1206,2000,1241,2035,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,917,1953,958,1988,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,962,1829,997,1864,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,898,741,934,776,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-35.jpg,nature,1607,711,1677,765,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-36.jpg,nature,3259,2296,3280,2331,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-36.jpg,nature,1000,2144,1037,2180,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-36.jpg,nature,968,2031,1004,2066,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-36.jpg,nature,1005,1973,1040,2008,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-36.jpg,nature,963,1863,998,1898,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-36.jpg,nature,1612,474,1801,650,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-36.jpg,nature,1594,377,1635,414,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-36.jpg,nature,3258,349,3280,385,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-40.jpg,nature,515,2441,558,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-40.jpg,nature,1141,1288,1176,1323,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-40.jpg,nature,1363,1245,1427,1302,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-40.jpg,nature,1457,1241,1547,1325,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-40.jpg,nature,1690,992,1727,1029,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-40.jpg,nature,1267,578,1302,613,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-40.jpg,nature,1460,162,1495,197,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-43.jpg,nature,1473,1001,1578,1051,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-43.jpg,nature,799,555,834,590,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-43.jpg,nature,570,549,608,585,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-43.jpg,nature,958,409,994,444,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-43.jpg,nature,1351,302,1400,350,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,175,2433,210,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,566,2208,601,2243,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,819,827,854,862,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,719,811,776,856,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,565,789,606,852,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,1512,755,1556,798,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,289,610,337,646,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,428,599,503,679,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,873,397,913,434,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,826,362,861,397,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,1221,332,1257,368,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,993,224,1028,259,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,1724,174,1759,209,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-44.jpg,nature,1350,97,1397,143,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,3257,2441,3280,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,231,2344,266,2379,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,518,604,555,639,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,843,543,878,578,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,724,529,844,644,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,1524,513,1562,549,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,394,509,454,554,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,1609,498,1653,534,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,759,481,794,516,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,476,481,654,602,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,1141,471,1176,507,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,447,471,482,506,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,366,462,401,497,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,202,391,237,426,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,239,373,277,408,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,744,362,782,397,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,842,314,877,349,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,1059,292,1094,327,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-45.jpg,nature,237,285,309,332,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,543,2207,578,2242,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,631,2044,668,2082,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,665,1933,700,1968,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,994,1743,1031,1778,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,966,579,1001,614,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,899,468,941,516,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,954,387,990,423,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,804,337,943,463,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,534,279,576,316,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,693,274,728,309,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,451,264,508,312,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,650,263,688,298,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,1592,234,1636,279,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-47.jpg,nature,377,219,422,255,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,170,2441,211,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,261,2385,299,2425,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,969,342,1005,378,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,961,269,1001,309,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,1008,268,1044,304,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,901,208,1007,268,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,929,133,994,178,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,792,89,847,127,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-48.jpg,nature,870,76,926,141,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-49.jpg,nature,3172,2444,3207,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-49.jpg,nature,3224,2443,3260,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-49.jpg,nature,292,2119,327,2154,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-49.jpg,nature,434,1892,472,1934,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-49.jpg,nature,1021,119,1057,154,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-49.jpg,nature,941,75,979,111,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-50.jpg,nature,252,2443,292,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-50.jpg,nature,74,2443,114,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-50.jpg,nature,445,2361,480,2396,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-50.jpg,nature,2883,2303,2918,2338,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-50.jpg,nature,564,1633,606,1671,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-51.jpg,nature,239,2439,275,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-51.jpg,nature,3256,455,3280,491,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-51.jpg,nature,3259,70,3280,105,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-52.jpg,nature,1515,1563,1552,1598,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-52.jpg,nature,135,635,170,670,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-52.jpg,nature,967,365,1002,400,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-52.jpg,nature,945,292,1021,354,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-53.jpg,nature,149,2437,184,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-53.jpg,nature,3182,2436,3217,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-53.jpg,nature,513,871,548,906,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-53.jpg,nature,969,236,1020,305,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-53.jpg,nature,1011,169,1050,210,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-53.jpg,nature,1121,121,1159,158,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,730,2443,768,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,3260,1829,3280,1867,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,589,875,624,913,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,575,608,611,643,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,496,592,548,636,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,3260,326,3280,361,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,1000,216,1055,266,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,1129,176,1164,214,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,1149,98,1189,163,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,1059,98,1094,133,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,3259,84,3280,119,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-54.jpg,nature,1104,73,1139,108,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-55.jpg,nature,128,2444,163,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-55.jpg,nature,1646,1275,1681,1310,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-55.jpg,nature,629,342,680,385,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-55.jpg,nature,1057,93,1133,142,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-56.jpg,nature,759,383,795,418,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-56.jpg,nature,3196,163,3231,199,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-56.jpg,nature,666,97,707,140,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-58.jpg,nature,117,2441,158,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-58.jpg,nature,704,1401,739,1437,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-58.jpg,nature,903,1386,938,1422,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-59.jpg,nature,465,2443,500,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-59.jpg,nature,487,2395,522,2430,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-59.jpg,nature,482,1929,517,1966,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-59.jpg,nature,3237,1806,3272,1841,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-02-59.jpg,nature,1584,531,1619,567,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-04.jpg,nature,840,2446,875,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-04.jpg,nature,2541,2443,2576,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-04.jpg,nature,2045,2443,2080,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-04.jpg,nature,789,2438,824,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-04.jpg,nature,3253,1904,3280,1939,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-04.jpg,nature,1033,992,1068,1028,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-05.jpg,nature,3150,2444,3188,2464,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-05.jpg,nature,55,293,112,337,-1
Pipstrel-Virus_Bodensee_2018-02-13_16-03-06.jpg,nature,473,2444,508,2464,-1
